TPW: TPO: TPIO: TPD: TPG
x x x x 1 
x x x x 1 
x x x x 1 
x x x x 2 
x x x x 1 
x x x x 0 
x x x x 2 
x x x x 1 
x x x x 0 
x x x x 0 
x x x x 2 
x x x x 0 
x x x x 2 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 1 
x x x x 2 
x x x x 0 
x x x x 1 
x x x x 0 
x x x x 1 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 2 
x x x x 1 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 1 
x x x x 1 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 1 
x x x x 1 
x x x x 3 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 1 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 1 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 1 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 1 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 1 
x x x x 1 
x x x x 0 
x x x x 1 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
TPW: TPO: TPIO: TPD: TPG
0 0 348671 90342 8450 
6989 90193 169962 90129 8572 
6987 90354 111539 90356 8223 
7027 90675 81968 90415 8028 
6944 90283 64886 89964 7833 
7140 89807 52562 89814 7520 
7005 90552 43684 90554 7396 
6868 90197 37193 90181 7168 
6912 90241 32681 90601 7057 
6979 90028 28382 90132 6779 
7010 90158 25506 x 6688 
6839 x 22826 x 6558 
6948 x 20328 x 6378 
6868 x 18419 x 6079 
6912 x 16624 x 6171 
7024 x 15295 x 5827 
7009 x 14001 x 5772 
6876 x 12753 x 5692 
6910 x 11862 x 5462 
6994 x 10850 x 5369 
7082 x 9856 x 5278 
6872 x 9174 x 5102 
7006 x 8477 x 4986 
7132 x 7846 x 4914 
7143 x 7281 x 4756 
6901 x 6690 x 4524 
6966 x 6213 x 4464 
7081 x 5657 x 4311 
6996 x 5300 x 4218 
6925 x 4982 x 4106 
7026 x 4468 x 4157 
6962 x 4115 x 4016 
6802 x 3878 x 3753 
7031 x 3473 x 3797 
7090 x 3270 x 3608 
6947 x 2871 x 3609 
6953 x 2660 x 3486 
7029 x 2322 x 3341 
7019 x 2187 x 3284 
7012 x 1907 x 3325 
6967 x 1717 x 3194 
7140 x 1391 x 3045 
7094 x 1265 x 2981 
6803 x 1096 x 2977 
6821 x 900 x 2810 
7012 x 720 x 2798 
6909 x 631 x 2660 
7040 x 432 x 2671 
6872 x 254 x 2585 
6942 x 141 x 2588 
0 x x x 2435 
x x x x 2435 
x x x x 2353 
x x x x 2237 
x x x x 2247 
x x x x 2165 
x x x x 2157 
x x x x 2046 
x x x x 2141 
x x x x 1947 
x x x x 1848 
x x x x 1835 
x x x x 1769 
x x x x 1809 
x x x x 1715 
x x x x 1727 
x x x x 1692 
x x x x 1642 
x x x x 1537 
x x x x 1557 
x x x x 1542 
x x x x 1393 
x x x x 1399 
x x x x 1473 
x x x x 1335 
x x x x 1389 
x x x x 1303 
x x x x 1209 
x x x x 1252 
x x x x 1152 
x x x x 1115 
x x x x 1196 
x x x x 1126 
x x x x 1090 
x x x x 1040 
x x x x 1032 
x x x x 986 
x x x x 1014 
x x x x 979 
x x x x 915 
x x x x 915 
x x x x 932 
x x x x 819 
x x x x 825 
x x x x 828 
x x x x 831 
x x x x 749 
x x x x 751 
x x x x 706 
x x x x 724 
x x x x 702 
x x x x 706 
x x x x 710 
x x x x 649 
x x x x 637 
x x x x 622 
x x x x 608 
x x x x 623 
x x x x 571 
x x x x 572 
x x x x 571 
x x x x 555 
x x x x 534 
x x x x 536 
x x x x 538 
x x x x 480 
x x x x 493 
x x x x 449 
x x x x 463 
x x x x 452 
x x x x 471 
x x x x 435 
x x x x 396 
x x x x 398 
x x x x 410 
x x x x 380 
x x x x 409 
x x x x 381 
x x x x 368 
x x x x 347 
x x x x 331 
x x x x 302 
x x x x 325 
x x x x 333 
x x x x 293 
x x x x 299 
x x x x 300 
x x x x 265 
x x x x 264 
x x x x 251 
x x x x 269 
x x x x 258 
x x x x 241 
x x x x 243 
x x x x 223 
x x x x 231 
x x x x 256 
x x x x 228 
x x x x 201 
x x x x 208 
x x x x 197 
x x x x 217 
x x x x 180 
x x x x 174 
x x x x 175 
x x x x 197 
x x x x 192 
x x x x 166 
x x x x 172 
x x x x 136 
x x x x 161 
x x x x 140 
x x x x 156 
x x x x 144 
x x x x 147 
x x x x 149 
x x x x 136 
x x x x 129 
x x x x 133 
x x x x 119 
x x x x 127 
x x x x 115 
x x x x 125 
x x x x 110 
x x x x 114 
x x x x 94 
x x x x 105 
x x x x 103 
x x x x 114 
x x x x 87 
x x x x 91 
x x x x 100 
x x x x 89 
x x x x 82 
x x x x 78 
x x x x 82 
x x x x 88 
x x x x 79 
x x x x 83 
x x x x 81 
x x x x 78 
x x x x 84 
x x x x 85 
x x x x 76 
x x x x 54 
x x x x 70 
x x x x 54 
x x x x 52 
x x x x 58 
x x x x 53 
x x x x 55 
x x x x 58 
x x x x 59 
x x x x 50 
x x x x 57 
x x x x 63 
x x x x 48 
x x x x 52 
x x x x 70 
x x x x 40 
x x x x 39 
x x x x 38 
x x x x 42 
x x x x 50 
x x x x 38 
x x x x 35 
x x x x 42 
x x x x 31 
x x x x 32 
x x x x 37 
x x x x 29 
x x x x 31 
x x x x 34 
x x x x 28 
x x x x 40 
x x x x 35 
x x x x 37 
x x x x 37 
x x x x 23 
x x x x 24 
x x x x 35 
x x x x 20 
x x x x 24 
x x x x 20 
x x x x 35 
x x x x 23 
x x x x 21 
x x x x 21 
x x x x 17 
x x x x 31 
x x x x 21 
x x x x 13 
x x x x 18 
x x x x 17 
x x x x 21 
x x x x 18 
x x x x 15 
x x x x 15 
x x x x 12 
x x x x 15 
x x x x 15 
x x x x 21 
x x x x 19 
x x x x 12 
x x x x 16 
x x x x 14 
x x x x 17 
x x x x 15 
x x x x 22 
x x x x 24 
x x x x 16 
x x x x 13 
x x x x 8 
x x x x 14 
x x x x 12 
x x x x 13 
x x x x 10 
x x x x 14 
x x x x 10 
x x x x 6 
x x x x 15 
x x x x 9 
x x x x 10 
x x x x 7 
x x x x 15 
x x x x 11 
x x x x 8 
x x x x 9 
x x x x 15 
x x x x 9 
x x x x 6 
x x x x 10 
x x x x 8 
x x x x 4 
x x x x 8 
x x x x 9 
x x x x 2 
x x x x 13 
x x x x 11 
x x x x 8 
x x x x 11 
x x x x 4 
x x x x 4 
x x x x 11 
x x x x 8 
x x x x 2 
x x x x 7 
x x x x 5 
x x x x 6 
x x x x 5 
x x x x 4 
x x x x 3 
x x x x 5 
x x x x 6 
x x x x 7 
x x x x 6 
x x x x 9 
x x x x 7 
x x x x 4 
x x x x 5 
x x x x 2 
x x x x 2 
x x x x 5 
x x x x 2 
x x x x 3 
x x x x 10 
x x x x 3 
x x x x 7 
x x x x 2 
x x x x 3 
x x x x 3 
x x x x 6 
x x x x 2 
x x x x 2 
x x x x 1 
x x x x 2 
x x x x 2 
x x x x 2 
x x x x 3 
x x x x 4 
x x x x 1 
x x x x 0 
x x x x 2 
x x x x 2 
x x x x 0 
x x x x 4 
x x x x 4 
x x x x 2 
x x x x 4 
x x x x 3 
x x x x 0 
x x x x 5 
x x x x 1 
x x x x 4 
x x x x 2 
x x x x 1 
x x x x 1 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 3 
x x x x 0 
x x x x 2 
x x x x 3 
x x x x 3 
x x x x 0 
x x x x 0 
x x x x 4 
x x x x 0 
x x x x 0 
x x x x 2 
x x x x 1 
x x x x 1 
x x x x 1 
x x x x 2 
x x x x 1 
x x x x 0 
x x x x 1 
x x x x 3 
x x x x 0 
x x x x 1 
x x x x 1 
x x x x 1 
x x x x 2 
x x x x 1 
x x x x 0 
x x x x 2 
x x x x 1 
x x x x 0 
x x x x 0 
x x x x 2 
x x x x 0 
x x x x 2 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 1 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 1 
x x x x 2 
x x x x 0 
x x x x 1 
x x x x 0 
x x x x 1 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 2 
x x x x 1 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 1 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 1 
x x x x 1 
x x x x 0 
x x x x 0 
x x x x 1 
x x x x 0 
x x x x 0 
x x x x 1 
x x x x 1 
x x x x 3 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 1 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 1 
x x x x 0 
x x x x 0 
x x x x 1 
x x x x 0 
x x x x 0 
x x x x 1 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 1 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 1 
x x x x 1 
x x x x 0 
x x x x 1 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
x x x x 0 
